ID,text,target,label,clean_text
ynat-v1_train_02172,2정16}검 $정!I,2,정치,2정16검정사
ynat-v1_train_02173,부산H첫 `름다. 자성고20K철거작업 완c,3,사회,부산첫 '름다운 자성고20철거작업 완료
ynat-v1_train_02174,주상복합건물 동 사이 거리 좁아진다…건축연면적↑,5,경제,주상복합건물 동側 거리 좁아진다…건축연면적 증가
ynat-v1_train_02175,게시판 SKT 독거노인 케어 서비스 GSMA 우수사례 선정,4,IT과학,게시판 SKT 독거노인 케어 서비스 GSMA 우수 사례 선정
ynat-v1_train_02176,46+ ]통 ?5분식%65|된 왕실다g…서울 노포 39곳 지도에,0,생활문화,46통 식당 5분식된 왕실 다…서울 노포 39곳 지도에
ynat-v1_train_02177,정부 민간 대북전단 표현의 자유와 주민안전 고려해 판단,5,경제,정부와 민간이 대북 전단을 표현의 자유와 주민 안전을 고려해 판단
ynat-v1_train_02178,추미애 대표와 인사하는 문 대통령,1,스포츠,추미애 대표와 인사하는 문재인 대통령
ynat-v1_train_02179,후쿠시마 수산물 분쟁 패배한 日아베 EU서 WTO 개혁 성토,1,스포츠,후쿠시마 수산물 분쟁 패배한 일본 아베 EU서 WTO 개혁 성토
ynat-v1_train_02180,부동산 소유권 이전 등기 간편히…특별조치법 시행령 통과,0,생활문화,부동산 소유권 이전 등기 간편히…특별조치법 시행령 통과
ynat-v1_train_02181,의심.자 -3에 귀가^생Z 돌<와 x교생.코로gcd사,3,사회,의심자 -3에 귀가 생존 돌과 교생코로 gcd사
ynat-v1_train_02182,작`만 9/ iYA 외mF삼총TB5할 승률pcI9들,1,스포츠,작만 9/ 이야외삼총승률들
ynat-v1_train_02183,게시판 서울 한성백제박물관 사계 콘서트 여름 개최,5,경제,게시판 서울 한성백제박물관 사계 콘서트 여름 개최
ynat-v1_train_02184,레이저로 미세 무늬 새겨 위조 막는다,5,경제,레이저로 미세 무늬 새겨 위조를 막는다
ynat-v1_train_02185,삼성카S 송금업체 토스D .YH다…제! 카드도 출시,5,경제,삼성카드 송금업체 토스입니다…제 카드도 출시
ynat-v1_train_02186,우리카드 펠리페 영입…시즌 시작 전 두 번째 외국인 교체,4,IT과학,우리카드 펠리페 영입…시즌 시작 전 두 번째 외국인 교체
ynat-v1_train_02187,주말 N 여행 강원권 쫀득한 찰옥수수…일편단심 무궁화,2,정치,주말에 여행하는 강원권 쫀득한 찰옥수수…일편단심 무궁화
ynat-v1_train_02188,진8n벚F+# [O3…s년 E}제까지Q반E반f종합,0,생활문화,진벤처 [오디세이…세계제까지 반반종합
ynat-v1_train_02189,"빌`클`E E발질 S""마케어2가장2미친h것jq선o점@+상종합",6,세계,빌클린스 마케팅가장 미친것 선점상 종합
ynat-v1_train_02190,朴대통령 개%절G R의장 和가 으b…野LK불참종n,2,정치,박대통령 개헌 의장과 가결…野당 불참종료
ynat-v1_train_02191,은행장 새해전망 집 투자는 글쎄…주택대출 안늘릴 것,5,경제,은행장 새해 전망 집 투자는 그래…주택 대출 안 늘릴 것
ynat-v1_train_02192,f신증권I1분기 실o EI3]락-코_피 하락 압력 증가,5,경제,신증권 1분기 실적 저락-코스피 하락 압력 증가
ynat-v1_train_02193,2018 ICT 삼성 폴더블폰 새해 애플 아이폰X 대항마될까,5,경제,2018 ICT 삼성 폴더블폰 새해 애플 아이폰X 대항마 될까
ynat-v1_train_02194,"만화3b 스kB의 0,",0,생활문화,만화 3B의 B
ynat-v1_train_02195,獨 언론 극우 AfD 의원 러시아로부터 통제당해,2,정치,독일 언론 극우 AfD 의원 러시아로부터 통제 당해
ynat-v1_train_02196,홍콩 행정수반 송환법 추진 보류…사실상 무기한 연기종합,5,경제,홍콩 행정수반 송환법 추진 보류… 사실상 무기한 연기 종합
ynat-v1_train_02197,정부 거점항만으로 한진해운 선박 유도해 화물 하역,1,스포츠,정부 거점항만으로 한진해운 선박 유도해 화물 하역
ynat-v1_train_02198,:용}이 140년전 옥중에서 쓴g독립선5문 5 nW,0,생활문화,용이 140년전 옥중에서 쓴 독립선언문 5 번째
ynat-v1_train_02199,에콰도C t가7상 반대 j업으로 이U째B혼란…%50명 연행,6,세계,에콰도르 대통령이 상반기에 대한 반대 입으로 이사 하였으나 혼란… 500명 연행
ynat-v1_train_02200,사진작T V중만 yv사진미술관 =t난 거;展,0,생활문화,사진작가 V중만의 사진미술관 전시
ynat-v1_train_02201,박건우 부상으로 올스타 출전 불발…노수광 대체 선발종합,6,세계,박건우 부상으로 올스타 출전 불발… 노수광 대체 선발
ynat-v1_train_02202,실l나는 괴t에 8름>식은!…b포 5_$=험해b니,4,IT과학,실재하는 괴상한 식물…복 5험해 보니
ynat-v1_train_02203,이희i Z사d|*…가7A 세브란스병원p&기,2,정치,이희재가 세브란스병원 기사
ynat-v1_train_02204,속보 靑 국방부 첫 브리핑 때 해경 발표 사실 인지 못 해,6,세계,속보 청국방부 첫 브리핑 때 해양경찰 발표 사실 인지 못 해
ynat-v1_train_02205,최NA 멀티히트 l& 3출Z q약…탬파베이 4연패 탈출,1,스포츠,최나 멀티히트 3출루 q약…탬파베이 4연패 탈출
ynat-v1_train_02206,美 시리아 북동부에 다국적 감시군 추진…미군 400명 잔류,0,생활문화,미국 시리아 북동부에 다국적 감시군 추진…미군 400명 잔류
ynat-v1_train_02207,조국U압수수색f검2와 통7 파장…한h·바(미래 &핵K진i ,3,사회,조국압수수색과 통합 파장…한·바른 미래 핵심진
ynat-v1_train_02208,국립중앙박물관 이집트 미라 등 만나볼 세계문화관 개관,3,사회,국립중앙박물관 이집트 미라 등 만나볼 세계 문화관 개관
ynat-v1_train_02209,카카오 로봇모듈·모바일게임 업체에 잇단 투자종합,2,정치,카카오 로봇모듈·모바일게임 업체에 잇단 투자
ynat-v1_train_02210,강릉원주대X개A일`3*#16일e 2주*연기,3,사회,강릉원주대 개강일 `3월 16일 2주 연기
ynat-v1_train_02211,총선 D8 與 신공항공세 차단…더민주 서부산 공략 강화,6,세계,총선 대 與 신공항 공세 차단…더민주 서부산 공략 강화
ynat-v1_train_02212,모리뉴 UEFA의 바일리 추가 징계는 정말 가혹,3,사회,모리뉴 UEFA의 바일리 추가 징계는 정말 엄격하다
ynat-v1_train_02213,lBSU천진우 나|v학연구단zd,4,IT과학,LBS천진우 나일학연구단
ynat-v1_train_02214,HG8플러스 <Nx^H에5J5G htW ~스트 성공,4,IT과학,HG플러스 Nexpander 5G ht스트 성공
ynat-v1_train_02215,경* 황0CL서 2i일8전국sC;리기3대회,0,생활문화,경기도 황해도 2일 전국 대회
ynat-v1_train_02216,리니지 IP 성과 리뷰하는 윤재수 부사장,5,경제,리니지 IP 성과 리뷰하는 윤재수 부사장
ynat-v1_train_02217,게시판 HF 대학생봉사단 맞춤형 사회공헌 활동,1,스포츠,게시판 HF 대학생 봉사단 맞춤형 사회공헌 활동
ynat-v1_train_02218,꿈의 전자파 테라헤르츠파 세기 조절한다,4,IT과학,꿈의 전자파 테라헤르츠 파 세기 조절한다
ynat-v1_train_02219,게레u Y1K1에P 허탈한kf런더비 \I승A알론소/우승종`,1,스포츠,게레로 윌리엄스에 허탈한 결승전 우승종목
ynat-v1_train_02220,게임정보 네이버웹툰 원작 게임 메이비 오픈베타 外,4,IT과학,게임정보 네이버웹툰 원작 게임 메이비 오픈베타
ynat-v1_train_02221,총파업 코앞에 두고 국민은행 노사 막판협상…극적 타결될까종합,6,세계,총파업 코앞에 두고 국민은행 노사 막판 협상…극적 타결될까 종합
ynat-v1_train_02222,cI그1[사령탑이 탐내C 선t는…이재성·이근호,1,스포츠,씨그마 사령탑이 탐내는…이재성·이근호
ynat-v1_train_02223,현대차 8월 국내 판매 전년비 17.6%↓,0,생활문화,현대차 8월 국내 판매 전년비 17.6% 감소
ynat-v1_train_02224,최지만 2경기 연속 안타…타율 0.269,0,생활문화,최지만 2경기 연속 안타… 타율 0.269
ynat-v1_train_02225,프로농구 1라운드 최우수선수에 현대모비스 라건아,0,생활문화,프로농구 1라운드 최우수 선수에 현대모비스 라건아
ynat-v1_train_02226,靑 이석수 +표 접수…당8 ~N하지M않을 H,2,정치,청와대 이석수 대통령 선거 표 접수…당시 하지 말 것
ynat-v1_train_02227,-Q6cW)대모비스AdF연승 td…KCC에 j패,1,스포츠,대모비스 대승 tod…KCC에 패배
ynat-v1_train_02228,성장률 쇼크에 증권가 연간 성장률 전망치 2.22.3%로 하향,3,사회,성장률 쇼크에 증권가 연간 성장률 전망치 2.2.3%로 하향
ynat-v1_train_02229,c흥민?m2트&C<A컵 A강서U3B리b g;v d돌,1,스포츠,"차흥민, 2트C컵 A강서U3B리브 g;v d돌"
ynat-v1_train_02230,日ITPP1법안F각}H의Y의z pV국회Cn부,6,세계,일PP 법안 각의 의안 통과
ynat-v1_train_02231,최지만 3타수 무안타…타율 0.257,4,IT과학,최지만 3타수 무안타…타율 0.257
ynat-v1_train_02232,캠: 송파_아시t선수- M파3[등i1Dl72D\V압류g산+T매,5,경제,캠핑: 송파 아시안게임 선수- M패 3등 1일 72일 휴압류 산림 매장
ynat-v1_train_02233,뮤지컬 아리 아라리·뮤지컬 내 친구 유관순,3,사회,뮤지컬 아리 아라리·뮤지컬 내 친구 유관순
ynat-v1_train_02234,전화번호로NCSu삼9페  .c아서-간7W;nzd스,4,IT과학,전화번호로 NC삼페서 간행
ynat-v1_train_02235,세기의 대국 日에 밀리고 中에 치이고 한국 인공지능 현주소,0,생활문화,세기의 대국 일본에 밀리고 중국에 치여 한국 인공지능 현주소
ynat-v1_train_02236,美 항e법원 O린 인터넷 명령 합a`Ay사들n*4,6,세계,美 항소법원 올린 인터넷 명령 합의들
ynat-v1_train_02237,n대통령 bT일부터 美핵g보X상hS i석NA핵제재 Q교,2,정치,대통령 부대통령부터 美국가 보안상 비상사태 i석남 핵제재 교착상태
ynat-v1_train_02238,투자일임형 ISA도 허용 추진…중소 증권사에 혜택,1,스포츠,투자임형 ISA도 허용 추진…중소증권사에 혜택
ynat-v1_train_02239,조응천 IIG해 무c 얘기하-\입vtlF 아|U종4,2,정치,조응천 이거 해 무시 얘기하려고 악의적인 종언
ynat-v1_train_02240,",식문W가 집적(Ef간A도서관의 [거·e재·미~",0,생활문화,식물문학가 집적(Effective 간도서관의 [거의 모든 책]
ynat-v1_train_02241,SKB+영w1)학zT:로그A 플레이송스 ~ jR,4,IT과학,SKB영화학자 로그 플레이송스 ~ 저작권
ynat-v1_train_02242,애플 앱스토어에서 우버 앱 삭제될 뻔했다,5,경제,애플 앱스토어에서 우버 앱 삭제될뻔했다
ynat-v1_train_02243,황우석 인간복제줄기세포 미국 특허 등록,0,생활문화,황우석 인간 복제 줄기 세포 미국 특허 등록
ynat-v1_train_02244,올해 추석 당일 T맵 사용자 447만명 기록…역대 최다,6,세계,올해 추석 당일 T맵 사용자 447만 명 기록…역대 최다
ynat-v1_train_02245,류현진 평균자책점 1위 지켜준 강정호 소로카에게 멀티출루...,6,세계,류현진 평균자책점 1위 지켜준 강정호 소로카에게 멀티 홈런...
ynat-v1_train_02246,{시&라리( nK개 팀 8대D득점<금%탑…*울과&타이,1,스포츠,시리즈 8개 팀 8대8득점 금탑…울과 타이
ynat-v1_train_02247,61zpUX도j·환(f안전에 3년6Pk5조원4공급,3,사회,61억UX도환전에 3년6억5조원4공급
ynat-v1_train_02248,국고채 금리 일제히 하락…3년물 연 2.256%,0,생활문화,국고채 금리 일제히 하락…3년물 연 2.256%
ynat-v1_train_02249,클린턴재단 후폭풍인가…힐러리 vs 트럼프 지지율 3%p로 좁혀져,0,생활문화,클린턴재단 후폭풍인가… 힐러리 vs 트럼프 지지율 3%p로 좁혀지다
ynat-v1_train_02250,앙숙 터키·그리스 화해 모색…그리스 총리 성소피아 방문,4,IT과학,앙숙 터키·그리스 화해를 모색…그리스 총리 성소피아 방문
ynat-v1_train_02251,*자농구 !v은;4b리p는 챔프전서 @O은E t압,1,스포츠,자 농구는 챔피언전서 O는 t압력
ynat-v1_train_02252,t스 정복한 _공:능 .둑은 8 늦D&,4,IT과학,t스 정복한 공능 두목은 8 늦둥이
ynat-v1_train_02253,갤노트8 중국서 29일 출시…모바일결제 제휴 확대,2,정치,갤노트8 중국서 29일 출시…모바일 결제 제휴 확대
ynat-v1_train_02254,$T 화@;의 가a! 기업용7전D R시,5,경제,화폐의 가치 기업용 전자 지급시스템
ynat-v1_train_02255,"美여성 남편에 sY당첨""W가능 보여주^다 #F억P 덜컥 당첨",6,세계,미국 여성 남편에 수당 당첨 가능 보여주다 #억대 덜컥 당첨
ynat-v1_train_02256,게시판 투교협 중·고생 대상 금융투자 체험교실,6,세계,게시판 투자교수협 중고생 대상 금융투자 체험교실
ynat-v1_train_02257,s위7G정청=추S안7ry내 1회 본회의 W과해야,2,정치,수위정청 추진안 의안 1회 본회의 과해야
ynat-v1_train_02258,친박계 의원들 광화문 촛불집회 날 단양서 골프 회동종합,1,스포츠,친박계 의원들 광화문 촛불집회 날 단양서 골프대회 종합
ynat-v1_train_02259,서울은 Y쩌: 욕'을f0{하는 E!a F됐나,3,사회,서울은 욕을 하는 어린이됐나
ynat-v1_train_02260,화  Wz2풍XaS 전체로 확산…두 달 지속@20073 이`'G악,0,생활문화,화풍 전지역으로 확산… 두 달 지속 2007년 이년의 악조건
ynat-v1_train_02261,S산C금정?? 2Dd7 역J문화8제}&일c개^,0,생활문화,서산금정 2대역 문화제 일개
ynat-v1_train_02262,여성등반가 rG8?소기 흡입력z로 33층 빌딩 올랐*,5,경제,여성 등반가 소기 흡입력으로 33층 빌딩 올랐
ynat-v1_train_02263,5월 연휴 기간 12만명이 통신사 바꿨다…작년보다 30% 증가,5,경제,5월 연휴 기간 12만명이 통신사 바꿨다…작년보다 30% 증가
ynat-v1_train_02264,완연한 !…충북 F1기8*1R∼EgI 큰 일CDf주의,0,생활문화,완연한 충북 첫 기획전 큰 일주의
ynat-v1_train_02265,y아/ 기관 매수세Uy스피T장V 2G8(선 회O종합,5,경제,야구 기관 매수세가 스피드장 28(선 회장)
ynat-v1_train_02266,박기yk7한항| 감독 0C O제 방심은 금물,1,스포츠,박기영 한반 감독 0C O제 방심은 금물
ynat-v1_train_02267,유령주식 불안 확산…배당 이어 주식거래시스템 점검종합,0,생활문화,유령주식 불안 확산…배당 이어 주식거래 시스템 점검 종합
ynat-v1_train_02268,UOz감독 스파[크 리 l럼프를 연쇄 살인마r 비유,6,세계,조지 클루뉴 감독 스파크 리움프를 연쇄 살인마 비유
ynat-v1_train_02269,저항성 우수한 새 에이즈 백신 후보물질 개발 성공,2,정치,저항성 우수한 새 에이즈 백신 후보물질 개발 성공
ynat-v1_train_02270,프로농구 8I타전 이P현드h팀이?~}…MVPf 3튼,1,스포츠,프로농구 8트타전 이현드 팀이…MVP 3번
ynat-v1_train_02271,{리M일상zLZ만나는s예술,0,생활문화,일상 만나는 예술
ynat-v1_train_02272,동시 압수수색 당한 대우조선과 산은…38년 질긴 인연,6,세계,동시에 압수수색 당한 대우조선과 산은…38년 질긴 인연
ynat-v1_train_02273,오늘의 투자전략 美·中 정치환경 철강·기계에 모멘텀,0,생활문화,오늘의 투자전략 미국·중국 정치환경 철강·기계에 모멘텀
ynat-v1_train_02274,학교1긴급돌< fV 시; >\x제4각$학부모*jO지P,3,사회,학교 긴급돌연 시제 4각 학부모 지시
ynat-v1_train_02275,더*} ]i대+ 김현권!v원a}_대8*vdL줄!알았d ,2,정치,더민주 대선 김현권 원대 사퇴 줄 알았
ynat-v1_train_02276,이공대 내부 살펴보는 홍콩 경찰,3,사회,이공대 내부 살펴보는 홍콩경찰
ynat-v1_train_02277,톰프슨·커리 68점 골든스테이트 3쿼터 마법 앞세워 5연승,0,생활문화,톰프슨·커리 68점 골든스테이트 3쿼터 마법으로 앞서 5연승
ynat-v1_train_02278,4S아*2u득점7펄펄L도로공사X선두 .;'=& y고H4위 도약,1,스포츠,4아울점7펄펄도로공사X선두이고 4위 도약
ynat-v1_train_02279,건설업계 부실벌점 개정안 기업에 사망선고…철회돼야 주장,6,세계,건설업계 부실벌점 개정안 기업에 사망선고…철회돼야 주장한다
ynat-v1_train_02280,내일 남북고위급회담…정상회담 일정·장소 정해질 듯종합,4,IT과학,내일 남북고위급회담…정상회담 일정·장소 정해질 듯
ynat-v1_train_02281,베로나 이승우 대표팀 승선은 간절한 꿈…기회 오리라 믿어,6,세계,베로나 이승우 대표팀 승선은 간절한 꿈…기회 올라라 믿어
